id,title,authors,url,image_url,news_site,summary,published_at,updated_at,featured,launches,events,category,entities,keywords
28727,Towards low-cost missions to Mars,"[{'name': 'ESA', 'socials': None}]",https://www.esa.int/Enabling_Support/Preparing_for_the_Future/Discovery_and_Preparation/Towards_low-cost_missions_to_Mars,https://www.esa.int/var/esa/storage/images/esa_multimedia/images/2025/01/lightship_esa_s_martian_tug/26543920-1-eng-GB/LightShip_ESA_s_martian_tug_card_full.jpg,ESA,"Two decades after Mars Express, ESA is returning to small-scale missions aimed at exploring the Red Planet. With a completely different landscape of technologies available this time around, new opportunities for interplanetary missions open up. As part of ESA's LightShip initiative, four consortia will conduct independent parallel studies to define what a small low cost Mars satellite-platform could look like as a LightShip passenger.",2025-01-21T08:58:00Z,2025-01-21T12:40:12.144491Z,False,[],[],Mars,"{'ORG': ['Mars Express', 'ESA', 'ESA'], 'PERSON': [], 'GPE': []}","['decades', 'after', 'mars', 'express', 'returning', 'small', 'scale', 'missions', 'aimed', 'exploring', 'planet', 'completely', 'different', 'landscape', 'technologies', 'available', 'time', 'around', 'opportunities', 'interplanetary', 'missions', 'open', 'part', 'lightship', 'initiative', 'four', 'consortia', 'will', 'conduct', 'independent', 'parallel', 'studies', 'define', 'what', 'small', 'cost', 'mars', 'satellite', 'platform', 'could', 'look', 'like', 'lightship', 'passenger']"
28724,Europe to develop geostationary quantum encryption payload,"[{'name': 'Jason Rainbow', 'socials': {'x': '', 'youtube': '', 'instagram': '', 'linkedin': 'https://www.linkedin.com/in/jasonrainbow', 'mastodon': '', 'bluesky': ''}}]",https://spacenews.com/europe-to-develop-geostationary-quantum-encryption-payload/,https://i0.wp.com/spacenews.com/wp-content/uploads/2025/01/QKD-GEO_Copyright_Thales-Alenia-Space_E.-Briot.jpg?fit=1024%2C563&quality=89&ssl=1,SpaceNews,"
European satellite maker Thales Alenia Space and Spanish operator Hispasat have secured government funding to develop a geostationary payload that uses quantum technology to distribute encryption keys.
The post Europe to develop geostationary quantum encryption payload appeared first on SpaceNews.",2025-01-21T08:00:00Z,2025-01-21T08:10:21.432885Z,False,[],[],Other,"{'ORG': ['Thales Alenia Space', 'SpaceNews'], 'PERSON': ['Hispasat'], 'GPE': []}","['european', 'satellite', 'maker', 'thales', 'alenia', 'space', 'spanish', 'operator', 'hispasat', 'secured', 'government', 'funding', 'develop', 'geostationary', 'payload', 'uses', 'quantum', 'technology', 'distribute', 'encryption', 'keys', 'post', 'europe', 'develop', 'geostationary', 'quantum', 'encryption', 'payload', 'appeared', 'first', 'spacenews']"
28721,SpaceX launches 21 Starlink satellites on Falcon 9 rocket from the Kennedy Space Center,[],https://spaceflightnow.com/2025/01/21/live-coverage-spacex-to-launch-21-starlink-satellites-on-falcon-9-rocket-from-the-kennedy-space-center-3/,http://spaceflightnow.com/wp-content/uploads/2025/01/20250121_Starlink_13-1_liftoff.jpeg,Spaceflight Now,The mission is the first that will populate the 13th group of Starlink satellites in SpaceX’s megaconstellation. Liftoff from pad 39A at NASA’s Kennedy Space Center happened at 12:24 a.m. EST (0524 UTC).,2025-01-21T03:58:22Z,2025-01-21T08:30:13.879690Z,False,"[{'launch_id': '626c9bf7-261d-4acb-9031-4d80ae271678', 'provider': 'Launch Library 2'}]",[],SpaceX,"{'ORG': ['Starlink', 'NASA', 'UTC'], 'PERSON': [], 'GPE': ['SpaceX']}","['mission', 'first', 'will', 'populate', '13th', 'group', 'starlink', 'satellites', 'spacex', 'megaconstellation', 'liftoff', 'nasa', 'kennedy', 'space', 'center', 'happened', '0524']"
28719,KSC Director Petro to be Acting NASA Administrator,[],https://spacepolicyonline.com/news/ksc-director-petro-to-be-acting-nasa-administrator/,https://spacepolicyonline.com/wp-content/uploads/2025/01/Free-acting-Administrator-Jan-20-25-300x104.png,SpacePolicyOnline.com,"In a move that surprised even NASA officials, the Trump Administration has named Kennedy Space Center Director Janet Petro to be Acting Administrator. Ordinarily the job goes to the top […]",2025-01-20T23:13:05Z,2025-01-20T23:20:15.734854Z,False,[],[],NASA,"{'ORG': ['NASA', 'the Trump Administration'], 'PERSON': ['Janet Petro'], 'GPE': []}","['move', 'surprised', 'even', 'nasa', 'officials', 'trump', 'administration', 'named', 'kennedy', 'space', 'center', 'director', 'janet', 'petro', 'acting', 'administrator', 'ordinarily', 'goes']"
28718,Second Trump administration begins with confusion on acting NASA leadership,[],https://spacenews.com/second-trump-administration-begins-with-confusion-on-acting-nasa-leadership/,https://i0.wp.com/spacenews.com/wp-content/uploads/2025/01/petro.jpg?fit=1024%2C766&quality=89&ssl=1,SpaceNews,"
The second Trump administration started with soaring rhetoric about sending humans to Mars but confusion about who was leading NASA on an acting basis.
The post Second Trump administration begins with confusion on acting NASA leadership appeared first on SpaceNews.",2025-01-20T21:35:58Z,2025-01-20T21:40:11.608761Z,False,[],[],NASA,"{'ORG': ['Trump', 'NASA', 'NASA', 'SpaceNews'], 'PERSON': [], 'GPE': []}","['second', 'trump', 'administration', 'started', 'soaring', 'rhetoric', 'about', 'sending', 'humans', 'mars', 'confusion', 'about', 'leading', 'nasa', 'acting', 'basis', 'post', 'second', 'trump', 'administration', 'begins', 'confusion', 'acting', 'nasa', 'leadership', 'appeared', 'first', 'spacenews']"
28717,Trump Fully Endorses Astronauts on Mars in Inaugural Address,[],https://spacepolicyonline.com/news/trump-fully-endorses-astronauts-on-mars-in-inaugural-address/,https://spacepolicyonline.com/wp-content/uploads/2025/01/Trump-taking-oath-Jan-20-2025-300x169.png,SpacePolicyOnline.com,"In his inaugural address today, President Donald Trump fully endorsed the goal of putting American astronauts on Mars. His interest in human Mars exploration is not new and he did […]",2025-01-20T18:47:41Z,2025-01-20T18:50:13.135106Z,False,[],[],Mars,"{'ORG': [], 'PERSON': ['Donald Trump'], 'GPE': []}","['inaugural', 'address', 'today', 'president', 'donald', 'trump', 'fully', 'endorsed', 'goal', 'putting', 'american', 'astronauts', 'mars', 'interest', 'human', 'mars', 'exploration']"
28716,Trump’s second term: the space priorities and players,[],https://spacenews.com/trumps-second-term-the-space-priorities-and-players/,https://i0.wp.com/spacenews.com/wp-content/uploads/2020/05/trump-ksc.jpg?fit=879%2C485&quality=89&ssl=1,SpaceNews,"
Our guide for a second Trump administration as it relates to space.
The post Trump’s second term: the space priorities and players appeared first on SpaceNews.",2025-01-20T17:50:37Z,2025-01-20T18:00:16.959963Z,False,[],[],Other,"{'ORG': ['Trump', 'SpaceNews'], 'PERSON': [], 'GPE': []}","['guide', 'second', 'trump', 'administration', 'relates', 'space', 'post', 'trump', 'second', 'term', 'space', 'priorities', 'players', 'appeared', 'first', 'spacenews']"
28712,Why organizing the White House for sustained space leadership is necessary,[],https://spacenews.com/why-organizing-the-white-house-for-sustained-space-leadership-is-necessary/,https://i0.wp.com/spacenews.com/wp-content/uploads/2025/01/NSC_meeting-scaled.jpg?fit=1024%2C576&quality=89&ssl=1,SpaceNews,"
As the Trump 2.0 administration begins to take shape, one of the questions orbiting in the beltway space community is whether President-elect Trump will retain the National Space Council — […]
The post Why organizing the White House for sustained space leadership is necessary appeared first on SpaceNews.",2025-01-20T14:00:00Z,2025-01-20T14:00:18.060124Z,False,[],[],Other,"{'ORG': ['Trump', 'the National Space Council', 'the White House', 'SpaceNews'], 'PERSON': [], 'GPE': []}","['trump', 'administration', 'begins', 'take', 'shape', 'questions', 'orbiting', 'beltway', 'space', 'community', 'whether', 'president', 'elect', 'trump', 'will', 'retain', 'national', 'space', 'council', 'post', 'organizing', 'white', 'house', 'sustained', 'space', 'leadership', 'necessary', 'appeared', 'first', 'spacenews']"
28711,Executive order calls for cybersecurity review of civil space systems,[],https://spacenews.com/executive-order-calls-for-cybersecurity-review-of-civil-space-systems/,https://i0.wp.com/spacenews.com/wp-content/uploads/2025/01/nasansn.jpg?fit=1024%2C587&quality=89&ssl=1,SpaceNews,"
One of the final space-related acts of the outgoing Biden administration is an executive order that includes provisions on space cybersecurity.
The post Executive order calls for cybersecurity review of civil space systems appeared first on SpaceNews.",2025-01-20T12:18:54Z,2025-01-20T12:20:12.190716Z,False,[],[],Other,"{'ORG': ['SpaceNews'], 'PERSON': ['Biden'], 'GPE': []}","['final', 'space', 'related', 'acts', 'outgoing', 'biden', 'administration', 'executive', 'order', 'includes', 'provisions', 'space', 'cybersecurity', 'post', 'executive', 'order', 'calls', 'cybersecurity', 'review', 'civil', 'space', 'systems', 'appeared', 'first', 'spacenews']"
28710,Before and after space,[],https://www.esa.int/ESA_Multimedia/Images/2025/01/Before_and_after_space,https://www.esa.int/var/esa/storage/images/esa_multimedia/images/2025/01/before_and_after_space/26541899-1-eng-GB/Before_and_after_space_card_full.jpg,ESA,From the ESA Blogs.,2025-01-20T10:35:00Z,2025-01-20T12:00:16.995646Z,False,[],[],Other,"{'ORG': [], 'PERSON': [], 'GPE': []}",['blogs']
28708,China performs high altitude reusable rocket test with uncertain outcome,[],https://spacenews.com/china-performs-high-altitude-reusable-rocket-test-with-uncertain-outcome/,https://i0.wp.com/spacenews.com/wp-content/uploads/2024/06/SAST-3.8m-diam-12km-VTVL-test-23june2024-CASC-1.jpg?fit=1024%2C625&quality=89&ssl=1,SpaceNews,"
HELSINKI — A Chinese state-owned company performed a rocket flight aimed at testing reentry and landing burns late Saturday without announcing the outcome. The Longxing-2 test article lifted off at […]
The post China performs high altitude reusable rocket test with uncertain outcome appeared first on SpaceNews.",2025-01-20T09:08:46Z,2025-01-20T09:10:11.499056Z,False,[],[],Other,"{'ORG': ['SpaceNews'], 'PERSON': [], 'GPE': ['China']}","['helsinki', 'chinese', 'state', 'owned', 'company', 'performed', 'rocket', 'flight', 'aimed', 'testing', 'reentry', 'landing', 'burns', 'late', 'saturday', 'without', 'announcing', 'outcome', 'longxing', 'test', 'article', 'lifted', 'post', 'china', 'performs', 'high', 'altitude', 'reusable', 'rocket', 'test', 'uncertain', 'outcome', 'appeared', 'first', 'spacenews']"
28707,Nammo UK Engine Aboard US Lunar Lander Ignites for the First Time,[],https://europeanspaceflight.com/nammo-uk-engine-aboard-us-lunar-lander-ignites-for-the-first-time/,https://europeanspaceflight.com/wp-content/uploads/2025/01/Nammo-UK-Engine-Aboard-US-Lunar-Lander-Ignites-for-the-First-Time.jpg,European Spaceflight,"The LEROS 4 rocket engine, developed by Nammo UK in Buckinghamshire, has successfully ignited in space, powering the Firefly Aerospace Blue Ghost lunar lander. Blue Ghost was launched aboard a SpaceX Falcon 9 on 15 January. The lander is carrying 10 science and technology demonstration payloads for NASA as part of the agency’s Commercial Lunar […]
The post Nammo UK Engine Aboard US Lunar Lander Ignites for the First Time appeared first on European Spaceflight.",2025-01-20T08:21:13Z,2025-01-21T08:31:41.577400Z,False,"[{'launch_id': '9a30d934-fa56-4fe5-81df-7c4b24386da2', 'provider': 'Launch Library 2'}]",[],Other,"{'ORG': ['LEROS 4', 'Falcon', 'NASA', 'Nammo UK Engine'], 'PERSON': [], 'GPE': ['Nammo', 'UK', 'Buckinghamshire', 'US']}","['leros', 'rocket', 'engine', 'developed', 'nammo', 'buckinghamshire', 'successfully', 'ignited', 'space', 'powering', 'firefly', 'aerospace', 'blue', 'ghost', 'lunar', 'lander', 'blue', 'ghost', 'launched', 'aboard', 'spacex', 'falcon', 'january', 'lander', 'carrying', 'science', 'technology', 'demonstration', 'payloads', 'nasa', 'part', 'agency', 'commercial', 'lunar', 'post', 'nammo', 'engine', 'aboard', 'lunar', 'lander', 'ignites', 'first', 'time', 'appeared', 'first', 'european', 'spaceflight']"
28709,Satnav summer school open for registrations,[],https://www.esa.int/Applications/Satellite_navigation/Satnav_summer_school_open_for_registrations,https://www.esa.int/var/esa/storage/images/esa_multimedia/images/2025/01/esa_jrc_international_summer_school_on_gnss_2024/26542081-1-eng-GB/ESA_JRC_International_Summer_School_on_GNSS_2024_card_full.jpg,ESA,"Are you a young researcher in the field of satellite navigation? Learn from top-notch experts and expand your network at this year’s ESA-JRC International Summer School on Global Navigation Satellite Systems, taking place this July in Arachova, Greece.",2025-01-20T08:03:00Z,2025-01-20T09:40:13.639468Z,False,[],[],Other,"{'ORG': ['ESA-JRC International Summer School on Global Navigation Satellite Systems'], 'PERSON': [], 'GPE': ['Arachova', 'Greece']}","['young', 'researcher', 'field', 'satellite', 'navigation', 'learn', 'notch', 'experts', 'expand', 'your', 'network', 'year', 'international', 'summer', 'school', 'global', 'navigation', 'satellite', 'systems', 'taking', 'place', 'july', 'arachova', 'greece']"
28706,Blue Ghost and HAKUTO-R Take Flight,[],https://www.spacescout.info/2025/01/blue-ghost-and-hakuto-r-take-flight/,https://i0.wp.com/www.spacescout.info/wp-content/uploads/2025/01/Wolf-Liftoff.jpg,Space Scout,"Two robotic moon landers shared a ride into space in the early morning of Wednesday, January 15th. Hours earlier, Blue Ghost, built by Firefly Aerospace in the United States, and HAKUTO-R, built by ispace of Japan, were comanifested in the fairing of a SpaceX Falcon 9 rocket, stacked one on top of the other.",2025-01-19T21:09:08Z,2025-01-20T08:52:15.882045Z,False,"[{'launch_id': '9a30d934-fa56-4fe5-81df-7c4b24386da2', 'provider': 'Launch Library 2'}]",[],Other,"{'ORG': ['Firefly Aerospace', 'Falcon'], 'PERSON': ['Blue Ghost'], 'GPE': ['the United States', 'Japan']}","['robotic', 'moon', 'landers', 'shared', 'ride', 'into', 'space', 'early', 'morning', 'wednesday', 'january', '15th', 'hours', 'earlier', 'blue', 'ghost', 'built', 'firefly', 'aerospace', 'united', 'states', 'hakuto', 'built', 'ispace', 'japan', 'were', 'comanifested', 'fairing', 'spacex', 'falcon', 'rocket', 'stacked', 'other']"
28705,"What’s Happening in Space Policy January 19-25, 2025",[],https://spacepolicyonline.com/news/whats-happening-in-space-policy-january-19-25-2025/,https://spacepolicyonline.com/wp-content/uploads/2025/01/Trump-official-portrait-1st-term-237x300.jpg,SpacePolicyOnline.com,"Here is SpacePolicyOnline.com’s list of space policy events for the week of January 19-25, 2025 and any insight we can offer about them.  The House and Senate are in session […]",2025-01-19T17:44:34Z,2025-01-19T17:50:15.156417Z,False,[],[],Other,"{'ORG': ['House', 'Senate'], 'PERSON': [], 'GPE': []}","['here', 'spacepolicyonline', 'list', 'space', 'policy', 'events', 'week', 'january', '2025', 'insight', 'offer', 'about', 'them', 'house', 'senate', 'session']"
28720,Launch Roundup: SpaceX returns to launching Starlink following Starship launch,[],https://www.nasaspaceflight.com/2025/01/launch-roundup-012025/,https://www.nasaspaceflight.com/wp-content/uploads/2024/12/GdXb5CcXoAAVZ4--scaled.jpg,NASASpaceflight,"With the dust settling following the launches of Blue Origin’s New Glenn and SpaceX’s Starship…
The post Launch Roundup: SpaceX returns to launching Starlink following Starship launch appeared first on NASASpaceFlight.com.",2025-01-19T17:39:17Z,2025-01-21T08:31:09.618841Z,False,"[{'launch_id': 'f42de197-184e-48be-85ca-01b74e7fae5b', 'provider': 'Launch Library 2'}, {'launch_id': '626c9bf7-261d-4acb-9031-4d80ae271678', 'provider': 'Launch Library 2'}, {'launch_id': '0d989b81-7ddf-45a3-80d8-703f2728b8d9', 'provider': 'Launch Library 2'}, {'launch_id': '4571a6a4-5d5b-4126-ba16-65d4581e7d73', 'provider': 'Launch Library 2'}]",[],SpaceX,"{'ORG': ['Blue Origin’s', 'Starlink', 'NASASpaceFlight.com'], 'PERSON': ['SpaceX’s Starship', 'Launch Roundup', 'SpaceX'], 'GPE': ['New Glenn']}","['dust', 'settling', 'following', 'launches', 'blue', 'origin', 'glenn', 'spacex', 'starship', 'post', 'launch', 'roundup', 'spacex', 'returns', 'launching', 'starlink', 'following', 'starship', 'launch', 'appeared', 'first', 'nasaspaceflight']"
28704,FAA investigating Starship debris reports,[],https://spacenews.com/faa-investigating-starship-debris-reports/,https://i0.wp.com/spacenews.com/wp-content/uploads/2025/01/starship-ift7-liftoff2.jpg?fit=1024%2C618&quality=89&ssl=1,SpaceNews,"The FAA says it is investigating reports that debris from the failed Starship test flight landed, and caused property damage in, the Turks and Caicos.
The post FAA investigating Starship debris reports appeared first on SpaceNews.",2025-01-19T00:00:55Z,2025-01-20T08:52:23.091702Z,False,"[{'launch_id': 'c5566f6e-606e-4250-b8f4-477c5d82c798', 'provider': 'Launch Library 2'}]",[],SpaceX,"{'ORG': ['FAA', 'FAA', 'SpaceNews'], 'PERSON': [], 'GPE': []}","['says', 'investigating', 'reports', 'debris', 'failed', 'starship', 'test', 'flight', 'landed', 'caused', 'property', 'damage', 'turks', 'caicos', 'post', 'investigating', 'starship', 'debris', 'reports', 'appeared', 'first', 'spacenews']"
28703,Trump taps former Space Force commander for senior Air Force post,[],https://spacenews.com/trump-taps-former-space-force-commander-for-senior-air-force-post/,https://i0.wp.com/spacenews.com/wp-content/uploads/2025/01/Screenshot-2025-01-18-at-6.08.24%E2%80%AFPM.png?fit=1024%2C578&quality=80&ssl=1,SpaceNews,"
Matthew Lohmeier, a former Space Force commander who was removed from his post over his public criticism of military diversity initiatives, is Trump’s pick to be undersecretary of the Air Force
The post Trump taps former Space Force commander for senior Air Force post appeared first on SpaceNews.",2025-01-18T23:58:07Z,2025-01-19T00:00:27.549098Z,False,[],[],Other,"{'ORG': ['Space Force', 'Trump', 'the Air Force', 'Trump', 'Space Force', 'Air Force', 'SpaceNews'], 'PERSON': ['Matthew Lohmeier'], 'GPE': []}","['matthew', 'lohmeier', 'former', 'space', 'force', 'commander', 'removed', 'post', 'over', 'public', 'criticism', 'military', 'diversity', 'initiatives', 'trump', 'pick', 'undersecretary', 'force', 'post', 'trump', 'taps', 'former', 'space', 'force', 'commander', 'senior', 'force', 'post', 'appeared', 'first', 'spacenews']"
28702,FAA requires mishap investigation for failed New Glenn landing,[],https://spacenews.com/faa-requires-mishap-investigation-for-failed-new-glenn-landing/,https://i0.wp.com/spacenews.com/wp-content/uploads/2025/01/NG1-Liftoff-Horizontal.jpg?fit=1024%2C683&quality=89&ssl=1,SpaceNews,"While Blue Origin considers the first flight of its New Glenn rocket a success, it will have to complete a mishap investigation before its next launch.
The post FAA requires mishap investigation for failed New Glenn landing appeared first on SpaceNews.",2025-01-18T22:47:21Z,2025-01-20T08:52:31.284890Z,False,"[{'launch_id': '91bfaa47-76d6-4111-9830-d6c6c46c4dab', 'provider': 'Launch Library 2'}]",[],Other,"{'ORG': ['Blue Origin', 'FAA', 'SpaceNews'], 'PERSON': [], 'GPE': ['New Glenn', 'New Glenn']}","['while', 'blue', 'origin', 'considers', 'first', 'flight', 'glenn', 'rocket', 'success', 'will', 'complete', 'mishap', 'investigation', 'before', 'next', 'launch', 'post', 'requires', 'mishap', 'investigation', 'failed', 'glenn', 'landing', 'appeared', 'first', 'spacenews']"
28701,Starship Faces Complications after Flight 7 Anomaly,[],https://www.spacescout.info/2025/01/starship-faces-complications-after-flight-7-anomaly/,https://i0.wp.com/www.spacescout.info/wp-content/uploads/2025/01/SpaceXlaunch-scaled.jpeg,Space Scout,"On January 16th, 2025 SpaceX’s Starship-Super Heavy launched on its seventh flight test, in what aimed to be a test of block upgrades of the Starship upper stage. While IFT-7 looked fairly similar to previous test flights during the first few minutes of ascent, problems quickly developed, ultimately resulting in the dramatic loss of the Starship vehicle over the Caribbean Sea.",2025-01-18T17:30:46Z,2025-01-20T08:52:40.278122Z,False,"[{'launch_id': 'c5566f6e-606e-4250-b8f4-477c5d82c798', 'provider': 'Launch Library 2'}]",[],SpaceX,"{'ORG': [], 'PERSON': ['Starship', 'IFT-7'], 'GPE': []}","['january', '16th', '2025', 'spacex', 'starship', 'super', 'heavy', 'launched', 'seventh', 'flight', 'test', 'what', 'aimed', 'test', 'block', 'upgrades', 'starship', 'upper', 'stage', 'while', 'looked', 'fairly', 'similar', 'previous', 'test', 'flights', 'during', 'first', 'minutes', 'ascent', 'problems', 'quickly', 'developed', 'ultimately', 'resulting', 'dramatic', 'loss', 'starship', 'vehicle', 'over', 'caribbean']"
28722,Live coverage: SpaceX to launch 27 Starlink satellites on Falcon 9 flight from California,[],https://spaceflightnow.com/2025/01/18/live-coverage-spacex-to-launch-27-starlink-satellites-on-falcon-9-rocket-from-california/,http://spaceflightnow.com/wp-content/uploads/2025/01/20250119_Starlink_11-8_scrub.jpg,Spaceflight Now,"The mission will feature the most Starlink V2 Mini satellites launched on one mission. Liftoff from pad 4 East at Vandenberg Space Force Base is set for Tuesday, Jan. 21, at 7:24 a.m. PST (10:24 p.m. EST, 1524 UTC).",2025-01-18T16:29:57Z,2025-01-21T08:31:27.387555Z,False,"[{'launch_id': 'f42de197-184e-48be-85ca-01b74e7fae5b', 'provider': 'Launch Library 2'}]",[],SpaceX,"{'ORG': ['UTC'], 'PERSON': ['V2 Mini'], 'GPE': []}","['mission', 'will', 'feature', 'most', 'starlink', 'mini', 'satellites', 'launched', 'mission', 'liftoff', 'east', 'vandenberg', 'space', 'force', 'base', 'tuesday', '1524']"
28700,SpaceForest Successfully Test-Fires Upgraded Hybrid Rocket Engine,[],https://europeanspaceflight.com/spaceforest-successfully-test-fires-upgraded-hybrid-rocket-engine/,https://europeanspaceflight.com/wp-content/uploads/2025/01/SpaceForest-Successfully-Test-Fires-Upgraded-Hybrid-Rocket-Engine.jpg,European Spaceflight,"Polish suborbital launch services company SpaceForest has successfully test-fired an enhanced version of its SF-1000 hybrid rocket engine. The project was supported by the European Space Agency through its Boost! Programme. Founded in 2011, SpaceForest is developing PERUN, an 11.5-metre suborbital rocket designed to carry 50-kilogram payloads to altitudes of up to 150 kilometres. To […]
The post SpaceForest Successfully Test-Fires Upgraded Hybrid Rocket Engine appeared first on European Spaceflight.",2025-01-18T06:00:19Z,2025-01-18T06:10:12.103349Z,False,[],[],Other,"{'ORG': ['SpaceForest', 'the European Space Agency', 'SpaceForest', 'PERUN', 'SpaceForest Successfully Test-Fires Upgraded Hybrid Rocket Engine'], 'PERSON': [], 'GPE': ['Boost']}","['polish', 'suborbital', 'launch', 'services', 'company', 'spaceforest', 'successfully', 'test', 'fired', 'enhanced', 'version', '1000', 'hybrid', 'rocket', 'engine', 'project', 'supported', 'european', 'space', 'agency', 'through', 'boost', 'programme', 'founded', '2011', 'spaceforest', 'developing', 'perun', 'metre', 'suborbital', 'rocket', 'designed', 'carry', 'kilogram', 'payloads', 'altitudes', 'kilometres', 'post', 'spaceforest', 'successfully', 'test', 'fires', 'upgraded', 'hybrid', 'rocket', 'engine', 'appeared', 'first', 'european', 'spaceflight']"
28699,Thaicom pushes back against takeover bid,[],https://spacenews.com/thaicom-pushes-back-against-takeover-bid/,https://i0.wp.com/spacenews.com/wp-content/uploads/2018/02/Thaicom.png?fit=1024%2C577&quality=80&ssl=1,SpaceNews,"
Thaicom’s board is urging shareholders to reject a takeover bid for the Thai geostationary satellite operator if its stock remains above the share offer.
The post Thaicom pushes back against takeover bid appeared first on SpaceNews.",2025-01-17T23:42:18Z,2025-01-17T23:50:14.941203Z,False,[],[],Other,"{'ORG': ['Thaicom', 'SpaceNews'], 'PERSON': [], 'GPE': []}","['thaicom', 'board', 'urging', 'shareholders', 'reject', 'takeover', 'thai', 'geostationary', 'satellite', 'operator', 'stock', 'remains', 'above', 'share', 'offer', 'post', 'thaicom', 'pushes', 'back', 'against', 'takeover', 'appeared', 'first', 'spacenews']"
28698,FAA Requiring Mishap Investigations for Both Blue Origin and SpaceX,[],https://spacepolicyonline.com/news/faa-requiring-mishap-investigations-for-both-blue-origin-and-spacex/,https://spacepolicyonline.com/wp-content/uploads/2025/01/FAA-Blue-Origin-mishap-300x173.png,SpacePolicyOnline.com,"The FAA is requiring Blue Origin and SpaceX to perform mishap investigations for their separate launch-related anomalies yesterday. Blue Origin’s New Glenn-1 mission successfully reached orbit, but the first stage […]",2025-01-17T21:33:27Z,2025-01-18T10:15:25.498488Z,False,"[{'launch_id': '91bfaa47-76d6-4111-9830-d6c6c46c4dab', 'provider': 'Launch Library 2'}, {'launch_id': 'c5566f6e-606e-4250-b8f4-477c5d82c798', 'provider': 'Launch Library 2'}]",[],SpaceX,"{'ORG': ['FAA', 'Blue Origin', 'Blue Origin’s'], 'PERSON': [], 'GPE': []}","['requiring', 'blue', 'origin', 'spacex', 'perform', 'mishap', 'investigations', 'their', 'separate', 'launch', 'related', 'anomalies', 'yesterday', 'blue', 'origin', 'glenn', 'mission', 'successfully', 'reached', 'orbit', 'first', 'stage']"
28696,Hydrogen Sulfide (H2S) Independent Assessment,[],https://www.nasa.gov/humans-in-space/hydrogen-sulfide-h2s-independent-assessment/,https://images-assets.nasa.gov/image/as16-116-18653/as16-116-18653~large.jpg,NASA,"NASA’s Office of the Chief Health and Medical Officer (OCHMO) assembled a small working group to review hydrogen sulfide (H2S) Spacecraft Maximum Allowable Concentration (SMAC) values. The group met virtually three times during February and March 2023, and panel members submitted individual opinion statements in April 2023. Toxicology subject matter experts were chosen to result in a balanced panel with respect to expertise in SMAC determinations and specific H2S considerations, from both clinical and epidemiological perspectives. Panel members were Dr. Terry Gordon, Dr. Tee Guidotti, and Dr. Joyce Tsuji; OCHMO team members who facilitated the discussions were Dr. Doug Ebert, Dave Francisco, Sarah Childress, Kristin Coffey, and Kim Lowe.",2025-01-17T20:26:08Z,2025-01-17T20:30:12.173436Z,False,[],[],Other,"{'ORG': ['NASA’s Office of the Chief Health and Medical Officer', 'SMAC', 'SMAC'], 'PERSON': ['Terry Gordon', 'Tee Guidotti', 'Joyce Tsuji', 'Doug Ebert', 'Dave Francisco', 'Sarah Childress', 'Kristin Coffey', 'Kim Lowe'], 'GPE': []}","['nasa', 'office', 'chief', 'health', 'medical', 'officer', 'ochmo', 'assembled', 'small', 'working', 'group', 'review', 'hydrogen', 'sulfide', 'spacecraft', 'maximum', 'allowable', 'concentration', 'smac', 'values', 'group', 'virtually', 'three', 'times', 'during', 'february', 'march', '2023', 'panel', 'members', 'submitted', 'individual', 'opinion', 'statements', 'april', '2023', 'toxicology', 'subject', 'matter', 'experts', 'were', 'chosen', 'result', 'balanced', 'panel', 'respect', 'expertise', 'smac', 'determinations', 'specific', 'considerations', 'both', 'clinical', 'epidemiological', 'perspectives', 'panel', 'members', 'were', 'terry', 'gordon', 'guidotti', 'joyce', 'tsuji', 'ochmo', 'team', 'members', 'facilitated', 'discussions', 'were', 'doug', 'ebert', 'dave', 'francisco', 'sarah', 'childress', 'kristin', 'coffey', 'lowe']"
28697,"NASA Scientists, Engineers Receive Presidential Early Career Awards",[],https://www.nasa.gov/aeronautics/nasa-scientists-engineers-receive-presidential-early-career-awards/,https://www.nasa.gov/wp-content/uploads/2024/05/53755147481-63f4d71182-o.jpg,NASA,"President Biden has named 19 researchers who contribute to NASA’s mission as recipients of the Presidential Early Career Award for Scientists and Engineers (PECASE). These recipients are among nearly 400 federally funded researchers receiving the honor.   Established in 1996 by the National Science and Technology Council, the PECASE Award is the highest honor given by […]",2025-01-17T20:25:23Z,2025-01-17T20:30:12.204819Z,False,[],[],NASA,"{'ORG': ['NASA', 'the Presidential Early Career Award for Scientists and Engineers', 'the National Science and Technology Council', 'the PECASE Award'], 'PERSON': ['Biden'], 'GPE': []}","['president', 'biden', 'named', 'researchers', 'contribute', 'nasa', 'mission', 'recipients', 'presidential', 'early', 'career', 'award', 'scientists', 'engineers', 'pecase', 'these', 'recipients', 'among', 'nearly', 'federally', 'funded', 'researchers', 'receiving', 'honor', 'established', '1996', 'national', 'science', 'technology', 'council', 'pecase', 'award', 'highest', 'honor', 'given']"
